date,municipality,nighborhood,zone,age,sex,schooling
2019-09-02 18:00:00,BOGOTÁ D.C. (CT),QUIROGA IHS ETAPA E-18,URBANA,28.0,MASCULINO,TECNOLOGO
2019-09-02 13:00:00,BOGOTÁ D.C. (CT),EL TUNAL E-6,URBANA,30.0,FEMENINO,SUPERIOR
2019-09-02 13:00:00,BOGOTÁ D.C. (CT),TINTAL E-8,URBANA,42.0,MASCULINO,SECUNDARIA
2019-09-02 11:30:00,BOGOTÁ D.C. (CT),LA CANDELARIA E-11,URBANA,24.0,MASCULINO,SECUNDARIA
2019-09-02 02:30:00,BOGOTÁ D.C. (CT),USAQUEN E-1,URBANA,48.0,MASCULINO,SUPERIOR
2019-09-02 14:28:00,BOGOTÁ D.C. (CT),EL TANQUE E-19,URBANA,,MASCULINO,TECNOLOGO
2019-09-02 16:05:00,BOGOTÁ D.C. (CT),NIZA NORTE E-11,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-02 19:04:00,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,URBANA,51.0,MASCULINO,SECUNDARIA
2019-09-02 00:00:00,SOACHA,CIUDAD VERDE,URBANA,35.0,MASCULINO,SECUNDARIA
2019-09-02 03:00:00,SOACHA,LA DESPENSA,URBANA,20.0,MASCULINO,NO REPORTADO
2019-07-03 20:00:00,BOGOTÁ D.C. (CT),LA ESTANZUELA E-14,URBANA,31.0,MASCULINO,SECUNDARIA
2019-07-03 19:00:00,BOGOTÁ D.C. (CT),PARIS GAITAN E-10,URBANA,39.0,MASCULINO,SECUNDARIA
2019-07-03 23:00:00,BOGOTÁ D.C. (CT),VISTA BELLA II SECTOR E-11,URBANA,39.0,MASCULINO,SECUNDARIA
2019-07-03 20:30:00,BOGOTÁ D.C. (CT),EL CHARCO I E-9,URBANA,38.0,MASCULINO,SUPERIOR
2019-07-03 18:30:00,BOGOTÁ D.C. (CT),BOSQUES DE MARIANA E-10,URBANA,33.0,MASCULINO,SECUNDARIA
2019-07-03 16:00:00,BOGOTÁ D.C. (CT),LA PAZ E-18,URBANA,26.0,FEMENINO,SECUNDARIA
2019-07-03 18:00:00,BOGOTÁ D.C. (CT),EL ENSUEÑO E-19,URBANA,33.0,MASCULINO,SECUNDARIA
2019-07-03 22:30:00,BOGOTÁ D.C. (CT),DIANA TURBAY E-18,URBANA,25.0,MASCULINO,SECUNDARIA
2019-07-03 12:00:00,BOGOTÁ D.C. (CT),BOSA E-7,URBANA,22.0,MASCULINO,SECUNDARIA
2019-07-03 11:30:00,BOGOTÁ D.C. (CT),LA AURORA I SECTOR E-5,URBANA,33.0,FEMENINO,SECUNDARIA
2019-07-03 09:00:00,BOGOTÁ D.C. (CT),CANDELARIA LA NUEVA I SECTOR E-19,URBANA,28.0,MASCULINO,SECUNDARIA
2019-07-03 17:30:00,BOGOTÁ D.C. (CT),LA ESTANZUELA E-14,URBANA,43.0,FEMENINO,PRIMARIA
2019-07-03 20:20:00,BOGOTÁ D.C. (CT),CASTILLA E-8,URBANA,30.0,MASCULINO,SUPERIOR
2019-07-03 21:50:00,BOGOTÁ D.C. (CT),EL CORZO E-7,URBANA,22.0,MASCULINO,SECUNDARIA
2019-07-03 15:15:00,BOGOTÁ D.C. (CT),BOSQUES DE SAN JOSE E-18,URBANA,26.0,MASCULINO,TECNOLOGO
2019-07-03 09:40:00,BOGOTÁ D.C. (CT),LA ESMERALDA E-13,URBANA,31.0,MASCULINO,TECNICO
2019-07-03 19:35:00,BOGOTÁ D.C. (CT),MADELENA I Y II SECTOR E-19,URBANA,27.0,MASCULINO,SECUNDARIA
2019-07-03 23:45:00,BOGOTÁ D.C. (CT),QUIROGA IHS ETAPA E-18,URBANA,24.0,FEMENINO,SECUNDARIA
2019-07-03 19:30:00,MOSQUERA,EL PORTAL DEL CERRITO,URBANA,26.0,MASCULINO,SECUNDARIA
2019-08-03 00:00:00,BOGOTÁ D.C. (CT),LUCERO ALTO E-19,URBANA,,MASCULINO,NO REPORTADO
2019-08-03 20:00:00,BOGOTÁ D.C. (CT),PERDOMO E-19,URBANA,38.0,MASCULINO,TECNICO
2019-08-03 21:30:00,BOGOTÁ D.C. (CT),LOMBARDIA III ETAPA - SECTOR A E-11,URBANA,28.0,FEMENINO,SUPERIOR
2019-08-03 18:30:00,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,URBANA,34.0,MASCULINO,SUPERIOR
2019-08-03 01:00:00,BOGOTÁ D.C. (CT),CASA BLANCA I E-11,URBANA,23.0,MASCULINO,TECNICO
2019-08-03 02:00:00,BOGOTÁ D.C. (CT),SAN PEDRO E-4,URBANA,35.0,MASCULINO,SECUNDARIA
2019-08-03 09:00:00,BOGOTÁ D.C. (CT),TIMIZA E-8,URBANA,35.0,MASCULINO,TECNICO
2019-08-03 05:30:00,BOGOTÁ D.C. (CT),VELODROMO E-4,URBANA,27.0,MASCULINO,SUPERIOR
2019-08-03 12:30:00,BOGOTÁ D.C. (CT),SAN VICENTE FERRER E-6,URBANA,24.0,MASCULINO,SECUNDARIA
2019-08-03 19:20:00,BOGOTÁ D.C. (CT),ALMENDROS E-11,URBANA,19.0,MASCULINO,SECUNDARIA
2019-08-03 21:15:00,BOGOTÁ D.C. (CT),MILENTA II SECTOR E-8,URBANA,24.0,MASCULINO,SECUNDARIA
2019-08-03 18:00:00,GIRARDOT,PORTACHUELO,URBANA,43.0,MASCULINO,SECUNDARIA
2019-08-03 21:05:00,GIRARDOT,CAMBULOS,URBANA,47.0,FEMENINO,TECNICO
2019-08-03 19:30:00,SOACHA,CIUDAD VERDE,URBANA,28.0,FEMENINO,SUPERIOR
2019-09-03 19:00:00,BOGOTÁ D.C. (CT),ANDALUCIA E-7,URBANA,47.0,FEMENINO,SUPERIOR
2019-09-03 19:00:00,BOGOTÁ D.C. (CT),ANDALUCIA E-7,URBANA,47.0,FEMENINO,SUPERIOR
2019-09-03 19:30:00,BOGOTÁ D.C. (CT),AURES I E-11,URBANA,47.0,MASCULINO,SECUNDARIA
2019-09-03 23:00:00,BOGOTÁ D.C. (CT),CONDADOS DE CASTILLA E-8,URBANA,23.0,MASCULINO,SUPERIOR
2019-09-03 18:30:00,BOGOTÁ D.C. (CT),BELLA SUIZA E-1,URBANA,28.0,MASCULINO,SECUNDARIA
2019-09-03 13:00:00,BOGOTÁ D.C. (CT),CALANDAIMA E-8,URBANA,41.0,MASCULINO,TECNOLOGO
2019-09-03 06:30:00,BOGOTÁ D.C. (CT),FERIAS E-10,URBANA,35.0,FEMENINO,SUPERIOR
2019-09-03 07:30:00,BOGOTÁ D.C. (CT),EL CORZO E-7,URBANA,25.0,MASCULINO,TECNOLOGO
2019-09-03 14:30:00,BOGOTÁ D.C. (CT),MARIA CANO E-19,URBANA,24.0,MASCULINO,SECUNDARIA
2019-09-03 03:30:00,BOGOTÁ D.C. (CT),COMPARTIR E-11,URBANA,24.0,MASCULINO,NO REPORTADO
2019-09-03 02:30:00,BOGOTÁ D.C. (CT),LAS NIEVES E-3,URBANA,35.0,MASCULINO,TECNICO
2019-09-03 21:20:00,BOGOTÁ D.C. (CT),EL REFUGIO E-9,URBANA,27.0,MASCULINO,SUPERIOR
2019-09-03 20:07:00,BOGOTÁ D.C. (CT),EL TUNAL II E-6,URBANA,26.0,MASCULINO,SUPERIOR
2019-09-03 00:00:00,MOSQUERA,VILLA NUEVA,URBANA,36.0,MASCULINO,NO REPORTADO
2019-09-03 01:28:00,TOCANCIPÁ,CENTRO,URBANA,23.0,MASCULINO,PRIMARIA
2019-07-04 15:00:00,SOACHA,CIUDAD VERDE,URBANA,33.0,FEMENINO,SUPERIOR
2019-08-04 19:00:00,BOGOTÁ D.C. (CT),SABANA GRANDE E-9,URBANA,28.0,MASCULINO,SUPERIOR
2019-08-04 21:30:00,BOGOTÁ D.C. (CT),LUCERO ALTO E-19,URBANA,28.0,MASCULINO,SECUNDARIA
2019-08-04 20:30:00,BOGOTÁ D.C. (CT),EL TINTAL E-8,URBANA,28.0,MASCULINO,SUPERIOR
2019-08-04 20:30:00,BOGOTÁ D.C. (CT),PROVIVIENDA OCCIDENTAL E-8,URBANA,31.0,MASCULINO,SUPERIOR
2019-08-04 18:30:00,BOGOTÁ D.C. (CT),SALAZAR GOMEZ E-16,URBANA,24.0,MASCULINO,SUPERIOR
2019-08-04 10:00:00,BOGOTÁ D.C. (CT),VILLA JAVIER E-4,URBANA,51.0,MASCULINO,SECUNDARIA
2019-08-04 06:30:00,BOGOTÁ D.C. (CT),JACQUELINE E-8,URBANA,24.0,FEMENINO,SUPERIOR
2019-08-04 08:30:00,BOGOTÁ D.C. (CT),SAN VICENTE FERRER E-6,URBANA,33.0,MASCULINO,SECUNDARIA
2019-08-04 19:40:00,BOGOTÁ D.C. (CT),EL RECODO E-9,URBANA,30.0,FEMENINO,SUPERIOR
2019-08-04 08:20:00,BOGOTÁ D.C. (CT),GARCES NAVAS E-10,URBANA,27.0,MASCULINO,SECUNDARIA
