date,municipality,nighborhood,zone,age,sex,schooling
2019-07-02 10:00:00,BOGOTÁ D.C.,LA CAMPIÑA E-8,URBANA,25.0,MASCULINO,SUPERIOR
2019-07-02 21:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,40.0,FEMENINO,PRIMARIA
2019-07-02 02:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,36.0,MASCULINO,PRIMARIA
2019-07-02 14:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,MASCULINO,NO REPORTADO
2019-07-02 14:00:00,BOGOTÁ D.C.,NACIONES UNIDAS E-19,URBANA,23.0,FEMENINO,SECUNDARIA
2019-07-02 19:30:00,BOGOTÁ D.C.,LAS BRISAS E-4,URBANA,45.0,FEMENINO,PRIMARIA
2019-07-02 19:30:00,BOGOTÁ D.C.,TUNALITO E-6,URBANA,26.0,FEMENINO,TECNICO
2019-07-02 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,17.0,MASCULINO,NO REPORTADO
2019-07-02 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,19.0,MASCULINO,SECUNDARIA
2019-07-02 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,22.0,FEMENINO,SECUNDARIA
2019-07-02 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,63.0,MASCULINO,PRIMARIA
2019-07-02 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,22.0,FEMENINO,SECUNDARIA
2019-07-02 20:30:00,BOGOTÁ D.C.,LA ESTACION I E-7,URBANA,27.0,FEMENINO,TECNICO
2019-07-02 20:30:00,BOGOTÁ D.C.,VILLA ALEMANIA E-5,URBANA,38.0,FEMENINO,SECUNDARIA
2019-07-02 04:00:00,BOGOTÁ D.C.,PRIMAVERA NORTE II SECTOR E-16,URBANA,65.0,MASCULINO,SUPERIOR
2019-07-02 23:00:00,BOGOTÁ D.C.,ARGENTINA E-19,URBANA,23.0,MASCULINO,SECUNDARIA
2019-07-02 23:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADO
2019-07-02 21:30:00,BOGOTÁ D.C.,PALOQUEMAO E-14,URBANA,48.0,MASCULINO,SECUNDARIA
2019-07-02 22:30:00,BOGOTÁ D.C.,AUTOPISTA DEL SUR E-16,URBANA,30.0,MASCULINO,SECUNDARIA
2019-07-02 13:00:00,BOGOTÁ D.C.,JORGE GAITAN CORTES E-16,URBANA,32.0,FEMENINO,SECUNDARIA
2019-07-02 07:00:00,BOGOTÁ D.C.,OSPINA PEREZ E-16,URBANA,15.0,MASCULINO,NO REPORTADO
2019-07-02 10:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,FEMENINO,NO REPORTADO
2019-07-02 11:30:00,BOGOTÁ D.C.,LUIS CARLOS GALAN E-10,URBANA,24.0,MASCULINO,SECUNDARIA
2019-07-02 06:30:00,BOGOTÁ D.C.,FONTIBON E-9,URBANA,40.0,MASCULINO,SUPERIOR
2019-07-02 07:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,21.0,FEMENINO,TECNICO
2019-07-02 12:30:00,BOGOTÁ D.C.,LA CATEDRAL E-17,URBANA,46.0,MASCULINO,PRIMARIA
2019-07-02 11:40:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,28.0,FEMENINO,SECUNDARIA
2019-07-02 13:45:00,BOGOTÁ D.C.,LA CATEDRAL E-17,URBANA,54.0,FEMENINO,TECNICO
2019-07-02 13:45:00,BOGOTÁ D.C.,ONEIDA E-8,URBANA,67.0,MASCULINO,SECUNDARIA
