date,municipality,nighborhood,zone,age,sex,schooling
2019-09-04,NOCAIMA,CENTRO,URBANA,39.0,MASCULINO,SECUNDARIA
2019-09-05,SOACHA,COMPARTIR,URBANA,0.0,FEMENINO,ANALFABETA
2019-09-06,BOGOTÁ D.C.,LA ESPERANZA E-19,URBANA,13.0,MASCULINO,PRIMARIA
2019-09-06,BOGOTÁ D.C.,CIUDAD KENNEDY CENTRAL E-8,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-06,MADRID,VER.EL CORZO,RURAL,41.0,MASCULINO,SECUNDARIA
2019-09-07,BOGOTÁ D.C.,MIRADOR EL E-19,URBANA,35.0,MASCULINO,SECUNDARIA
2019-09-07,BOGOTÁ D.C.,BUENA VISTA E-8,URBANA,32.0,MASCULINO,SECUNDARIA
2019-09-07,BOGOTÁ D.C.,SANTAFE III SECTOR E-7,URBANA,22.0,MASCULINO,SECUNDARIA
2019-09-07,BOGOTÁ D.C.,SANTA RITA E-11,URBANA,26.0,MASCULINO,SECUNDARIA
2019-09-07,COTA,VER.VUELTA GRANDE,RURAL,30.0,MASCULINO,
2019-09-07,SUSA,VER. NUTRIAS,URBANA,44.0,MASCULINO,SECUNDARIA
2019-09-08,BOGOTÁ D.C.,INVACION M-19 E-19,URBANA,19.0,FEMENINO,SECUNDARIA
2019-09-08,BOGOTÁ D.C.,SIERRA MORENA E-5,URBANA,48.0,MASCULINO,SECUNDARIA
2019-09-08,BOGOTÁ D.C.,COMPOSTELA I E-5,URBANA,16.0,FEMENINO,SECUNDARIA
2019-09-08,BOGOTÁ D.C.,COMPOSTELA I E-5,URBANA,36.0,MASCULINO,SECUNDARIA
2019-09-08,SOACHA,EL RINCON DE  FLORIDA,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-09,PUERTO SALGAR,PRIMERO DE MAYO,URBANA,39.0,MASCULINO,SECUNDARIA
2019-09-10,BOGOTÁ D.C.,SUMAPAZ E-20,RURAL,50.0,MASCULINO,SECUNDARIA
2019-09-10,BOGOTÁ D.C.,VILLA GLORIA E-19,URBANA,30.0,MASCULINO,NO REPORTADO
2019-09-10,BOGOTÁ D.C.,LA PLAYA E-19,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-11,BOGOTÁ D.C.,LA LIBERTAD E-7,URBANA,30.0,MASCULINO,SECUNDARIA
2019-09-11,RICAURTE,PESEBRE,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-11,SOACHA,LOS ROBLES,URBANA,24.0,MASCULINO,SECUNDARIA
2019-09-12,BOGOTÁ D.C.,SAN FRANCISCO E-19,URBANA,35.0,MASCULINO,SECUNDARIA
2019-09-12,BOGOTÁ D.C.,BELLAVISTA E-8,URBANA,40.0,FEMENINO,SECUNDARIA
2019-09-12,SOACHA,CAMILO TORRES II,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-13,BOGOTÁ D.C.,EL MATORRAL SAN BERNARDINO E-7,URBANA,15.0,MASCULINO,SECUNDARIA
2019-09-13,BOGOTÁ D.C.,SANTANDER E-15,URBANA,59.0,MASCULINO,SECUNDARIA
2019-09-14,BOGOTÁ D.C.,EL RINCON E-11,URBANA,16.0,MASCULINO,SECUNDARIA
2019-09-14,BOGOTÁ D.C.,ARBORIZADORA ALTA E-19,URBANA,22.0,MASCULINO,SECUNDARIA
2019-09-14,BOGOTÁ D.C.,VILLA NUEVA E-8,URBANA,34.0,MASCULINO,SECUNDARIA
2019-09-14,BOGOTÁ D.C.,MARIA PAZ E-8,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-14,COTA,VER.PUEBLO VIEJO,RURAL,35.0,MASCULINO,PRIMARIA
2019-09-15,BOGOTÁ D.C.,FONTIBON E-9,URBANA,29.0,MASCULINO,SECUNDARIA
2019-09-15,BOGOTÁ D.C.,GLORIA MZ 11 E-4,URBANA,27.0,MASCULINO,SECUNDARIA
2019-09-15,BOGOTÁ D.C.,CEDRO NORTE E-1,URBANA,24.0,MASCULINO,SECUNDARIA
2019-09-15,BOGOTÁ D.C.,RINCON DE GALICIA E-19,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-15,NEMOCÓN,VER. PATIO BONITO,RURAL,24.0,MASCULINO,SECUNDARIA
2019-09-16,BOGOTÁ D.C.,JUAN PABLO II E-19,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-16,BOGOTÁ D.C.,BOSQUE DE LOS PINOS E-1,URBANA,34.0,FEMENINO,SECUNDARIA
2019-09-16,BOGOTÁ D.C.,COMPARTIR E-11,URBANA,23.0,MASCULINO,SECUNDARIA
2019-09-16,BOGOTÁ D.C.,NUEVA YORK E-8,URBANA,35.0,MASCULINO,SECUNDARIA
2019-09-16,BOGOTÁ D.C.,LUCERO ALTO E-19,URBANA,21.0,MASCULINO,SECUNDARIA
2019-09-17,BOGOTÁ D.C.,LAS ACACIAS E-19,URBANA,42.0,MASCULINO,SECUNDARIA
2019-09-17,BOGOTÁ D.C.,EL MINUTO DE MARIA E-19,URBANA,0.0,FEMENINO,PRIMARIA
2019-09-18,BOGOTÁ D.C.,LAS VILLAS I SECTOR E-11,URBANA,60.0,MASCULINO,SUPERIOR
2019-09-19,BOGOTÁ D.C.,BRASIL E-7,URBANA,17.0,MASCULINO,SECUNDARIA
2019-09-19,BOGOTÁ D.C.,LA PRADERA E-19,URBANA,47.0,MASCULINO,SECUNDARIA
2019-09-19,SOACHA,LOS OLIVOS III,URBANA,24.0,MASCULINO,SECUNDARIA
2019-09-20,BOGOTÁ D.C.,HOLANDA E-7,URBANA,30.0,MASCULINO,SECUNDARIA
2019-09-20,BOGOTÁ D.C.,HOLANDA E-7,URBANA,36.0,MASCULINO,SECUNDARIA
2019-09-20,BOGOTÁ D.C.,PRINCIPE DE BOCHICA E-18,URBANA,37.0,MASCULINO,SECUNDARIA
2019-09-21,BOGOTÁ D.C.,LA PRADERA E-19,URBANA,16.0,MASCULINO,SECUNDARIA
2019-09-21,BOGOTÁ D.C.,SAN LUIS ALTOS DEL CABO E-2,URBANA,18.0,MASCULINO,SECUNDARIA
2019-09-21,BOGOTÁ D.C.,SAN AGUSTIN SUR E-18,URBANA,38.0,MASCULINO,SECUNDARIA
2019-09-21,BOGOTÁ D.C.,LOS LACHES E-3,URBANA,38.0,MASCULINO,SECUNDARIA
2019-09-21,ZIPAQUIRÁ,VILLALUZ,URBANA,90.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,SAMPER MENDOZA E-14,URBANA,17.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,FLORIDA BLANCA E-10,URBANA,36.0,FEMENINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,SAN CRISTOBAL E-4,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,VISTA HERMOSA E-19,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,CIUDAD MONTES E-16,URBANA,30.0,MASCULINO,PRIMARIA
2019-09-22,BOGOTÁ D.C.,EL EJIDO E-16,URBANA,30.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,CARVAJAL E-8,URBANA,19.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,LAS ACACIAS E-19,URBANA,82.0,MASCULINO,SECUNDARIA
2019-09-22,BOGOTÁ D.C.,MACARENA E-9,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-22,SOACHA,SAN NICOLAS,URBANA,34.0,MASCULINO,SECUNDARIA
2019-09-22,SOACHA,LA FRAGUA,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-22,ZIPAQUIRÁ,ZIPALANDIA,URBANA,56.0,MASCULINO,SECUNDARIA
2019-09-23,SOACHA,LA CAPILLA,URBANA,20.0,MASCULINO,SECUNDARIA
2019-09-24,SIBATÉ,VER. SAN BENITO,RURAL,26.0,MASCULINO,NO REPORTADO
2019-09-25,BOGOTÁ D.C.,AMALFI E-9,URBANA,28.0,MASCULINO,SECUNDARIA
2019-09-25,BOGOTÁ D.C.,SAN FELIPE E-12,URBANA,26.0,FEMENINO,SECUNDARIA
2019-09-26,BOGOTÁ D.C.,DIANA TURBAY E-18,URBANA,48.0,MASCULINO,SECUNDARIA
2019-09-26,BOGOTÁ D.C.,DIANA TURBAY E-18,URBANA,66.0,FEMENINO,SUPERIOR
2019-09-26,BOGOTÁ D.C.,ALTAMIRA E-4,URBANA,29.0,MASCULINO,SECUNDARIA
2019-09-27,BOGOTÁ D.C.,EL RECUERDO SUR E-19,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-27,BOGOTÁ D.C.,EL EDEN E-19,URBANA,50.0,MASCULINO,SECUNDARIA
2019-09-27,BOGOTÁ D.C.,FRANCISCO JOSE DE CALDAS E-8,URBANA,33.0,MASCULINO,SECUNDARIA
2019-09-27,BOGOTÁ D.C.,SAN JOSE SPRING E-11,URBANA,22.0,MASCULINO,SECUNDARIA
2019-09-28,BOGOTÁ D.C.,BUENA VISTA E-8,URBANA,10.0,FEMENINO,NO REPORTADO
2019-09-28,BOGOTÁ D.C.,TIMIZA E-8,URBANA,40.0,MASCULINO,SECUNDARIA
2019-09-28,BOGOTÁ D.C.,VILLA NOHORA E-7,URBANA,22.0,MASCULINO,SECUNDARIA
2019-09-28,BOGOTÁ D.C.,SANTA LIBRADA E-5,URBANA,27.0,FEMENINO,SECUNDARIA
2019-09-28,CACHIPAY,CENTRO,URBANA,36.0,MASCULINO,SECUNDARIA
2019-09-28,VIOTÁ,VER. LAS PALMAS,RURAL,30.0,MASCULINO,
2019-09-29,BOGOTÁ D.C.,EDUARDO SANTOS E-14,URBANA,52.0,MASCULINO,SECUNDARIA
2019-09-29,BOGOTÁ D.C.,GRAN BRITALIA E-8,URBANA,31.0,MASCULINO,SECUNDARIA
2019-09-29,BOGOTÁ D.C.,VERSALLES E-9,URBANA,36.0,MASCULINO,SECUNDARIA
2019-09-29,FUNZA,EL PENSAMIENTO,URBANA,25.0,MASCULINO,SECUNDARIA
2019-09-30,BOGOTÁ D.C.,MARSELLA E-8,URBANA,36.0,MASCULINO,SECUNDARIA
2019-09-30,BOGOTÁ D.C.,VILLA DIANA E-4,URBANA,25.0,FEMENINO,SECUNDARIA
2019-09-30,BOGOTÁ D.C.,VILLA DIANA E-4,URBANA,64.0,FEMENINO,PRIMARIA
2019-09-30,BOGOTÁ D.C.,BOCHALEMA E-11,URBANA,55.0,MASCULINO,SECUNDARIA
2019-09-30,BOGOTÁ D.C.,EL RECUERDO SUR E-19,URBANA,16.0,MASCULINO,SECUNDARIA
